,AP Connection Count,Electricity Demand kBTU/h,Day of Week,Occupied
10/15/18 14:20,569,218.717911,1,1
10/15/18 14:30,592,257.410034,1,1
10/15/18 14:40,624,230.046188,1,1
10/15/18 14:50,654,246.702728,1,1
10/15/18 15:00,719,228.691284,1,1
10/15/18 15:10,702,225.013138,1,1
10/15/18 15:20,739,225.847549,1,1
10/15/18 15:30,733,220.132172,1,1
10/15/18 15:40,692,215.8606,1,1
10/15/18 15:50,674,228.959,1,1
10/15/18 16:00,609,234.750168,1,1
10/15/18 16:10,663,227.5133,1,1
10/15/18 16:20,612,253.2907,1,1
10/15/18 16:30,503,232.19632,1,1
10/15/18 16:40,528,231.7767,1,1
10/15/18 16:50,508,225.6733,1,1
10/15/18 17:00,446,224.495972,1,1
10/15/18 17:10,465,232.270508,1,1
10/15/18 17:20,488,202.2667,1,1
10/15/18 17:30,449,238.008621,1,1
10/15/18 17:40,434,222.3601,1,1
10/15/18 17:50,482,216.350418,1,1
10/15/18 18:00,545,240.367569,1,1
10/15/18 18:10,542,295.055084,1,1
10/15/18 18:20,494,223.850647,1,1
10/15/18 18:30,422,214.6598,1,1
10/15/18 18:40,378,223.083176,1,1
10/15/18 18:50,363,225.432068,1,1
10/15/18 19:00,338,207.77977,1,1
10/15/18 19:10,365,236.903076,1,1
10/15/18 19:20,361,232.077576,1,1
10/15/18 19:30,321,218.881439,1,1
10/15/18 19:40,310,222.7518,1,1
10/15/18 19:50,284,231.602081,1,1
10/15/18 20:00,220,219.869064,1,1
10/15/18 20:10,223,205.19754,1,1
10/15/18 20:20,231,236.067886,1,1
10/15/18 20:30,193,211.168365,1,1
10/15/18 20:40,168,218.242386,1,1
10/15/18 20:50,164,195.614868,1,1
10/15/18 21:00,162,197.591034,1,1
10/15/18 21:10,128,189.4779,1,1
10/15/18 21:20,103,192.421646,1,1
10/15/18 21:30,105,192.220352,1,1
10/15/18 21:40,100,185.928528,1,1
10/15/18 21:50,97,184.2735,1,1
10/15/18 22:00,90,165.934509,1,1
10/15/18 22:10,80,168.162781,1,1
10/15/18 22:20,70,154.972366,1,1
10/15/18 22:30,70,160.964355,1,1
10/15/18 22:40,68,162.132309,1,1
10/15/18 22:50,69,169.65979,1,1
10/15/18 23:00,69,163.120514,1,1
10/15/18 23:10,67,159.714737,1,1
10/15/18 23:20,62,166.279678,1,1
10/15/18 23:30,62,160.137955,1,1
10/15/18 23:40,66,164.041992,1,1
10/15/18 23:50,66,159.386658,1,1
10/16/18 0:00,68,150.906082,2,1
10/16/18 0:10,66,152.36232,2,1
10/16/18 0:20,62,153.696655,2,1
10/16/18 0:30,61,154.541672,2,1
10/16/18 0:40,57,152.433273,2,1
10/16/18 0:50,52,168.58078,2,1
10/16/18 1:00,49,171.374039,2,1
10/16/18 1:10,44,151.026184,2,1
10/16/18 1:20,41,155.163757,2,1
10/16/18 1:30,40,140.167343,2,1
10/16/18 1:40,40,151.688782,2,1
10/16/18 1:50,37,137.540634,2,1
10/16/18 2:00,33,123.707588,2,1
10/16/18 2:10,26,92.84239,2,1
10/16/18 2:20,20,83.65496,2,1
10/16/18 2:30,19,87.7685852,2,0
10/16/18 2:40,18,92.02435,2,0
10/16/18 2:50,16,86.29695,2,0
10/16/18 3:00,15,85.8612,2,0
10/16/18 3:10,15,86.10165,2,0
10/16/18 3:20,16,75.71842,2,0
10/16/18 3:30,17,76.7828,2,0
10/16/18 3:40,16,82.2906647,2,0
10/16/18 3:50,14,90.26601,2,0
10/16/18 4:00,14,80.33242,2,0
10/16/18 4:10,16,80.49733,2,0
10/16/18 4:20,17,104.785728,2,0
10/16/18 4:30,16,96.46791,2,0
10/16/18 4:40,15,102.788849,2,0
10/16/18 4:50,15,96.09576,2,0
10/16/18 5:00,16,80.90066,2,0
10/16/18 5:10,17,86.9116058,2,0
10/16/18 5:20,16,81.86524,2,0
10/16/18 5:30,16,73.4444,2,0
10/16/18 5:40,14,86.49685,2,0
10/16/18 5:50,15,89.06563,2,0
10/16/18 6:00,17,84.4499359,2,0
10/16/18 6:10,17,69.51673,2,0
10/16/18 6:20,16,71.90117,2,0
10/16/18 6:30,15,112.888725,2,0
10/16/18 6:40,15,162.179688,2,0
10/16/18 6:50,16,98.35072,2,0
10/16/18 7:00,17,131.694275,2,0
10/16/18 7:10,18,128.941284,2,0
10/16/18 7:20,21,148.521484,2,0
10/16/18 7:30,34,128.1345,2,1
10/16/18 7:40,46,230.0957,2,1
10/16/18 7:50,91,210.922928,2,1
10/16/18 8:00,99,212.501587,2,1
10/16/18 8:10,75,214.427734,2,1
10/16/18 8:20,74,199.831131,2,1
10/16/18 8:30,80,184.471649,2,1
10/16/18 8:40,90,194.8118,2,1
10/16/18 8:50,113,193.915909,2,1
10/16/18 9:00,189,192.115372,2,1
10/16/18 9:10,232,209.4485,2,1
10/16/18 9:20,256,220.112915,2,1
10/16/18 9:30,277,199.1118,2,1
10/16/18 9:40,281,204.165619,2,1
10/16/18 9:50,286,190.956253,2,1
10/16/18 10:00,306,207.736053,2,1
10/16/18 10:10,363,205.469055,2,1
10/16/18 10:20,445,208.79686,2,1
10/16/18 10:30,542,219.0912,2,1
10/16/18 10:40,542,234.932373,2,1
10/16/18 10:50,483,220.481873,2,1
10/16/18 11:00,494,227.152084,2,1
10/16/18 11:10,484,223.611984,2,1
10/16/18 11:20,456,218.88829,2,1
10/16/18 11:30,510,201.154617,2,1
10/16/18 11:40,506,215.384232,2,1
10/16/18 11:50,535,232.463364,2,1
10/16/18 12:00,615,286.122437,2,1
10/16/18 12:10,632,223.161453,2,1
10/16/18 12:20,559,232.80072,2,1
10/16/18 12:30,496,225.828781,2,1
10/16/18 12:40,532,227.592422,2,1
10/16/18 12:50,521,258.12915,2,1
10/16/18 13:00,492,226.0685,2,1
10/16/18 13:10,612,221.491608,2,1
10/16/18 13:20,610,236.076462,2,1
10/16/18 13:30,713,237.147,2,1
10/16/18 13:40,675,264.394775,2,1
10/16/18 13:50,696,228.780121,2,1
10/16/18 14:00,683,228.364944,2,1
10/16/18 14:10,628,224.238922,2,1
10/16/18 14:20,637,220.75444,2,1
10/16/18 14:30,611,218.145889,2,1
10/16/18 14:40,586,217.570328,2,1
10/16/18 14:50,650,283.805664,2,1
10/16/18 15:00,630,217.799484,2,1
10/16/18 15:10,681,232.53981,2,1
10/16/18 15:20,709,226.819214,2,1
10/16/18 15:30,628,238.013077,2,1
10/16/18 15:40,612,235.450378,2,1
10/16/18 15:50,656,231.960571,2,1
10/16/18 16:00,629,230.315079,2,1
10/16/18 16:10,644,240.076859,2,1
10/16/18 16:20,654,245.816788,2,1
10/16/18 16:30,585,225.58403,2,1
10/16/18 16:40,548,230.799911,2,1
10/16/18 16:50,588,230.452057,2,1
10/16/18 17:00,522,228.962463,2,1
10/16/18 17:10,438,231.295929,2,1
10/16/18 17:20,444,228.9741,2,1
10/16/18 17:30,483,222.436386,2,1
10/16/18 17:40,453,225.034653,2,1
10/16/18 17:50,431,221.370148,2,1
10/16/18 18:00,424,225.684647,2,1
10/16/18 18:10,511,222.26445,2,1
10/16/18 18:20,465,227.412369,2,1
10/16/18 18:30,387,230.624115,2,1
10/16/18 18:40,381,235.8664,2,1
10/16/18 18:50,375,219.560181,2,1
10/16/18 19:00,398,223.436676,2,1
10/16/18 19:10,420,230.076263,2,1
10/16/18 19:20,422,219.490128,2,1
10/16/18 19:30,383,215.739883,2,1
10/16/18 19:40,376,204.102325,2,1
10/16/18 19:50,359,220.750244,2,1
10/16/18 20:00,320,234.359955,2,1
10/16/18 20:10,294,209.512482,2,1
10/16/18 20:20,296,223.252319,2,1
10/16/18 20:30,277,204.801,2,1
10/16/18 20:40,244,190.969513,2,1
10/16/18 20:50,225,197.4738,2,1
10/16/18 21:00,216,210.376633,2,1
10/16/18 21:10,211,187.552139,2,1
10/16/18 21:20,195,174.630814,2,1
10/16/18 21:30,166,173.543961,2,1
10/16/18 21:40,133,174.38382,2,1
10/16/18 21:50,112,171.206177,2,1
10/16/18 22:00,92,162.374969,2,1
10/16/18 22:10,66,168.564331,2,1
10/16/18 22:20,58,163.175674,2,1
10/16/18 22:30,61,171.524261,2,1
10/16/18 22:40,54,164.865417,2,1
10/16/18 22:50,50,157.876266,2,1
10/16/18 23:00,51,171.213913,2,1
10/16/18 23:10,53,152.840881,2,1
10/16/18 23:20,57,170.266068,2,1
10/16/18 23:30,55,166.330017,2,1
10/16/18 23:40,47,167.72641,2,1
10/16/18 23:50,44,172.803818,2,1
10/17/18 0:00,40,135.446075,3,1
10/17/18 0:10,38,149.631592,3,1
10/17/18 0:20,36,151.760483,3,1
10/17/18 0:30,33,154.359863,3,1
10/17/18 0:40,29,158.135956,3,1
10/17/18 0:50,29,152.500687,3,1
10/17/18 1:00,29,153.350357,3,1
10/17/18 1:10,30,162.608871,3,1
10/17/18 1:20,32,150.420547,3,1
10/17/18 1:30,31,162.1682,3,1
10/17/18 1:40,28,150.046753,3,1
10/17/18 1:50,27,152.724258,3,1
10/17/18 2:00,26,150.9213,3,1
10/17/18 2:10,24,97.95416,3,1
10/17/18 2:20,25,100.039284,3,1
10/17/18 2:30,25,95.7854,3,0
10/17/18 2:40,24,78.8562241,3,0
10/17/18 2:50,24,80.10047,3,0
10/17/18 3:00,24,76.6767349,3,0
10/17/18 3:10,24,75.0849838,3,0
10/17/18 3:20,25,105.07486,3,0
10/17/18 3:30,24,104.95314,3,0
10/17/18 3:40,24,97.9105759,3,0
10/17/18 3:50,22,113.792061,3,0
10/17/18 4:00,19,110.887527,3,0
10/17/18 4:10,19,110.020645,3,0
10/17/18 4:20,18,100.854179,3,0
10/17/18 4:30,18,104.680977,3,0
10/17/18 4:40,18,94.5035858,3,0
10/17/18 4:50,20,89.63876,3,0
10/17/18 5:00,21,85.17723,3,0
10/17/18 5:10,19,70.79985,3,0
10/17/18 5:20,18,75.98111,3,0
10/17/18 5:30,18,87.7783661,3,0
10/17/18 5:40,17,66.0528641,3,0
10/17/18 5:50,18,72.25551,3,0
10/17/18 6:00,19,70.25604,3,0
10/17/18 6:10,18,73.5122147,3,0
10/17/18 6:20,18,73.16303,3,0
10/17/18 6:30,19,117.415077,3,0
10/17/18 6:40,20,103.525658,3,0
10/17/18 6:50,22,102.818367,3,0
10/17/18 7:00,23,165.9384,3,0
10/17/18 7:10,23,164.923965,3,0
10/17/18 7:20,28,130.850952,3,0
10/17/18 7:30,42,166.9955,3,1
10/17/18 7:40,59,208.4159,3,1
10/17/18 7:50,76,212.87059,3,1
10/17/18 8:00,80,222.730026,3,1
10/17/18 8:10,98,314.615448,3,1
10/17/18 8:20,108,199.9242,3,1
10/17/18 8:30,107,204.556335,3,1
10/17/18 8:40,134,205.868286,3,1
10/17/18 8:50,202,249.8934,3,1
10/17/18 9:00,281,226.986771,3,1
10/17/18 9:10,354,222.273849,3,1
10/17/18 9:20,331,212.196487,3,1
10/17/18 9:30,295,196.5318,3,1
10/17/18 9:40,352,230.39917,3,1
10/17/18 9:50,348,220.775009,3,1
10/17/18 10:00,357,219.381134,3,1
10/17/18 10:10,480,253.384811,3,1
10/17/18 10:20,486,227.082413,3,1
10/17/18 10:30,454,234.604828,3,1
10/17/18 10:40,478,225.759964,3,1
10/17/18 10:50,566,231.871048,3,1
10/17/18 11:00,529,236.8289,3,1
10/17/18 11:10,559,233.755432,3,1
10/17/18 11:20,561,247.621552,3,1
10/17/18 11:30,528,247.76712,3,1
10/17/18 11:40,533,232.917984,3,1
10/17/18 11:50,509,212.404434,3,1
10/17/18 12:00,483,307.67868,3,1
10/17/18 12:10,494,276.44165,3,1
10/17/18 12:20,527,227.548615,3,1
10/17/18 12:30,588,245.811249,3,1
10/17/18 12:40,584,243.94754,3,1
10/17/18 12:50,581,223.509155,3,1
10/17/18 13:00,689,239.324173,3,1
10/17/18 13:10,611,291.366333,3,1
10/17/18 13:20,502,245.411179,3,1
10/17/18 13:30,531,242.175644,3,1
10/17/18 13:40,616,255.488434,3,1
10/17/18 13:50,605,254.514,3,1
10/17/18 14:00,557,276.084656,3,1
10/17/18 14:10,671,254.456436,3,1
10/17/18 14:20,652,238.325928,3,1
10/17/18 14:30,585,258.453949,3,1
10/17/18 14:40,574,249.140045,3,1
10/17/18 14:50,584,245.510025,3,1
10/17/18 15:00,671,234.920425,3,1
10/17/18 15:10,767,254.093048,3,1
10/17/18 15:20,733,235.181091,3,1
10/17/18 15:30,656,238.861008,3,1
10/17/18 15:40,685,297.8901,3,1
10/17/18 15:50,715,231.068069,3,1
10/17/18 16:00,642,228.21402,3,1
10/17/18 16:10,666,262.733246,3,1
10/17/18 16:20,599,224.756653,3,1
10/17/18 16:30,539,229.193726,3,1
10/17/18 16:40,576,248.902359,3,1
10/17/18 16:50,581,241.625153,3,1
10/17/18 17:00,540,235.083618,3,1
10/17/18 17:10,537,230.1438,3,1
10/17/18 17:20,562,219.620224,3,1
10/17/18 17:30,588,236.007141,3,1
10/17/18 17:40,540,245.934418,3,1
10/17/18 17:50,506,250.4991,3,1
10/17/18 18:00,503,230.40892,3,1
10/17/18 18:10,576,280.811371,3,1
10/17/18 18:20,547,247.035172,3,1
10/17/18 18:30,470,242.193771,3,1
10/17/18 18:40,465,233.652191,3,1
10/17/18 18:50,525,256.523041,3,1
10/17/18 19:00,530,246.73912,3,1
10/17/18 19:10,547,242.188141,3,1
10/17/18 19:20,471,230.485916,3,1
10/17/18 19:30,368,233.942642,3,1
10/17/18 19:40,375,237.150589,3,1
10/17/18 19:50,377,262.122,3,1
10/17/18 20:00,364,241.627457,3,1
10/17/18 20:10,447,211.915619,3,1
10/17/18 20:20,415,223.942856,3,1
10/17/18 20:30,313,207.325,3,1
10/17/18 20:40,258,204.7801,3,1
10/17/18 20:50,232,190.822128,3,1
10/17/18 21:00,232,178.74025,3,1
10/17/18 21:10,226,185.196838,3,1
10/17/18 21:20,190,184.646545,3,1
10/17/18 21:30,147,178.8105,3,1
10/17/18 21:40,125,189.556961,3,1
10/17/18 21:50,122,180.544937,3,1
10/17/18 22:00,109,181.291611,3,1
10/17/18 22:10,102,174.085266,3,1
10/17/18 22:20,93,170.497284,3,1
10/17/18 22:30,83,159.466736,3,1
10/17/18 22:40,74,164.40564,3,1
10/17/18 22:50,69,157.473,3,1
10/17/18 23:00,67,170.49437,3,1
10/17/18 23:10,58,170.4759,3,1
10/17/18 23:20,49,172.199875,3,1
10/17/18 23:30,45,155.340561,3,1
10/17/18 23:40,40,171.205109,3,1
10/17/18 23:50,36,160.4791,3,1
10/18/18 0:00,34,126.380295,4,1
10/18/18 0:10,38,132.353577,4,1
10/18/18 0:20,36,137.777435,4,1
10/18/18 0:30,32,143.924789,4,1
10/18/18 0:40,33,150.686218,4,1
10/18/18 0:50,34,161.492249,4,1
10/18/18 1:00,35,147.613831,4,1
10/18/18 1:10,34,156.875214,4,1
10/18/18 1:20,32,145.018509,4,1
10/18/18 1:30,29,148.192978,4,1
10/18/18 1:40,28,157.149292,4,1
10/18/18 1:50,27,145.659134,4,1
10/18/18 2:00,27,152.538,4,1
10/18/18 2:10,25,115.3328,4,1
10/18/18 2:20,22,88.9567,4,1
10/18/18 2:30,20,91.53405,4,0
10/18/18 2:40,21,94.1754456,4,0
10/18/18 2:50,21,86.74858,4,0
10/18/18 3:00,20,94.96608,4,0
10/18/18 3:10,20,94.5246048,4,0
10/18/18 3:20,19,97.14369,4,0
10/18/18 3:30,20,95.21895,4,0
10/18/18 3:40,19,78.28474,4,0
10/18/18 3:50,20,91.02931,4,0
10/18/18 4:00,19,97.34572,4,0
10/18/18 4:10,19,96.6366348,4,0
10/18/18 4:20,18,89.44034,4,0
10/18/18 4:30,20,92.92761,4,0
10/18/18 4:40,21,100.907089,4,0
10/18/18 4:50,20,93.71671,4,0
10/18/18 5:00,19,82.48082,4,0
10/18/18 5:10,18,72.35782,4,0
10/18/18 5:20,19,74.61216,4,0
10/18/18 5:30,20,80.0698242,4,0
10/18/18 5:40,19,75.18892,4,0
10/18/18 5:50,19,82.87093,4,0
10/18/18 6:00,18,74.75749,4,0
10/18/18 6:10,18,79.68263,4,0
10/18/18 6:20,19,76.9947,4,0
10/18/18 6:30,21,71.06602,4,0
10/18/18 6:40,23,100.771988,4,0
10/18/18 6:50,22,111.655045,4,0
10/18/18 7:00,21,159.069122,4,0
10/18/18 7:10,22,139.856461,4,0
10/18/18 7:20,26,155.923126,4,0
10/18/18 7:30,38,204.169968,4,1
10/18/18 7:40,47,202.06044,4,1
10/18/18 7:50,56,214.480255,4,1
10/18/18 8:00,64,199.2983,4,1
10/18/18 8:10,75,194.693146,4,1
10/18/18 8:20,90,247.181885,4,1
10/18/18 8:30,86,215.19455,4,1
10/18/18 8:40,87,192.790024,4,1
10/18/18 8:50,131,221.732666,4,1
10/18/18 9:00,253,226.793076,4,1
10/18/18 9:10,289,210.397583,4,1
10/18/18 9:20,235,210.205948,4,1
10/18/18 9:30,208,192.310638,4,1
10/18/18 9:40,222,194.985809,4,1
10/18/18 9:50,258,210.785782,4,1
10/18/18 10:00,265,220.284119,4,1
10/18/18 10:10,350,211.486435,4,1
10/18/18 10:20,356,233.3607,4,1
10/18/18 10:30,406,236.131561,4,1
10/18/18 10:40,495,228.606827,4,1
10/18/18 10:50,503,226.687531,4,1
10/18/18 11:00,441,241.24025,4,1
10/18/18 11:10,443,241.452774,4,1
10/18/18 11:20,491,278.6186,4,1
10/18/18 11:30,473,237.800735,4,1
10/18/18 11:40,492,250.521378,4,1
10/18/18 11:50,606,251.986954,4,1
10/18/18 12:00,600,244.6188,4,1
10/18/18 12:10,588,235.263626,4,1
10/18/18 12:20,618,232.8963,4,1
10/18/18 12:30,617,260.244446,4,1
10/18/18 12:40,614,225.467331,4,1
10/18/18 12:50,576,237.308914,4,1
10/18/18 13:00,512,234.178055,4,1
10/18/18 13:10,610,220.152878,4,1
10/18/18 13:20,605,222.5977,4,1
10/18/18 13:30,531,232.703857,4,1
10/18/18 13:40,594,248.72052,4,1
10/18/18 13:50,596,239.357529,4,1
10/18/18 14:00,638,241.073685,4,1
10/18/18 14:10,644,235.269669,4,1
10/18/18 14:20,543,245.17746,4,1
10/18/18 14:30,494,242.5955,4,1
10/18/18 14:40,507,241.831879,4,1
10/18/18 14:50,527,215.16423,4,1
10/18/18 15:00,619,220.729141,4,1
10/18/18 15:10,537,235.147034,4,1
10/18/18 15:20,455,238.9948,4,1
10/18/18 15:30,489,230.346741,4,1
10/18/18 15:40,525,216.062729,4,1
10/18/18 15:50,531,254.49614,4,1
10/18/18 16:00,542,232.486923,4,1
10/18/18 16:10,618,226.355423,4,1
10/18/18 16:20,673,229.7609,4,1
10/18/18 16:30,640,227.269226,4,1
10/18/18 16:40,557,222.175934,4,1
10/18/18 16:50,502,215.971771,4,1
10/18/18 17:00,507,249.688049,4,1
10/18/18 17:10,561,235.617188,4,1
10/18/18 17:20,552,230.349136,4,1
10/18/18 17:30,518,214.796783,4,1
10/18/18 17:40,474,221.821426,4,1
10/18/18 17:50,443,233.568619,4,1
10/18/18 18:00,431,217.988052,4,1
10/18/18 18:10,512,244.279922,4,1
10/18/18 18:20,451,220.4087,4,1
10/18/18 18:30,360,217.76767,4,1
10/18/18 18:40,347,221.752457,4,1
10/18/18 18:50,357,220.382126,4,1
10/18/18 19:00,381,213.66011,4,1
10/18/18 19:10,447,224.61969,4,1
10/18/18 19:20,403,227.150726,4,1
10/18/18 19:30,321,225.67569,4,1
10/18/18 19:40,317,228.21257,4,1
10/18/18 19:50,323,242.886948,4,1
10/18/18 20:00,328,234.498718,4,1
10/18/18 20:10,363,213.222641,4,1
10/18/18 20:20,351,217.371643,4,1
10/18/18 20:30,280,216.272614,4,1
10/18/18 20:40,229,224.554733,4,1
10/18/18 20:50,219,209.543854,4,1
10/18/18 21:00,206,203.352631,4,1
10/18/18 21:10,205,198.730148,4,1
10/18/18 21:20,197,182.6449,4,1
10/18/18 21:30,169,176.804779,4,1
10/18/18 21:40,144,186.504318,4,1
10/18/18 21:50,127,174.793869,4,1
10/18/18 22:00,124,172.657364,4,1
10/18/18 22:10,111,169.5312,4,1
10/18/18 22:20,84,159.443634,4,1
10/18/18 22:30,65,158.6205,4,1
10/18/18 22:40,54,153.03862,4,1
10/18/18 22:50,42,204.391,4,1
10/18/18 23:00,30,165.386612,4,1
10/18/18 23:10,30,166.722321,4,1
10/18/18 23:20,34,154.733826,4,1
10/18/18 23:30,33,161.897919,4,1
10/18/18 23:40,27,156.216583,4,1
10/18/18 23:50,25,153.961655,4,1
10/19/18 0:00,24,129.487808,5,1
10/19/18 0:10,26,154.221542,5,1
10/19/18 0:20,25,159.485336,5,1
10/19/18 0:30,23,160.986633,5,1
10/19/18 0:40,22,166.345947,5,1
10/19/18 0:50,24,162.085678,5,1
10/19/18 1:00,26,153.480057,5,1
10/19/18 1:10,25,157.3919,5,1
10/19/18 1:20,24,168.08078,5,1
10/19/18 1:30,23,160.095413,5,1
10/19/18 1:40,23,153.51709,5,1
10/19/18 1:50,25,150.532883,5,1
10/19/18 2:00,24,129.296188,5,1
10/19/18 2:10,21,85.3982849,5,1
10/19/18 2:20,19,76.37907,5,1
10/19/18 2:30,17,75.13864,5,0
10/19/18 2:40,16,82.49814,5,0
10/19/18 2:50,17,80.29176,5,0
10/19/18 3:00,18,84.28025,5,0
10/19/18 3:10,18,88.24581,5,0
10/19/18 3:20,17,88.1537857,5,0
10/19/18 3:30,16,98.0629044,5,0
10/19/18 3:40,17,102.049789,5,0
10/19/18 3:50,18,104.509987,5,0
10/19/18 4:00,18,97.08115,5,0
10/19/18 4:10,17,96.52063,5,0
10/19/18 4:20,16,96.33414,5,0
10/19/18 4:30,16,88.8051453,5,0
10/19/18 4:40,17,93.76777,5,0
10/19/18 4:50,18,83.3886948,5,0
10/19/18 5:00,17,82.92942,5,0
10/19/18 5:10,16,78.4368744,5,0
10/19/18 5:20,17,127.58548,5,0
10/19/18 5:30,17,82.27193,5,0
10/19/18 5:40,18,71.0292358,5,0
10/19/18 5:50,17,70.30646,5,0
10/19/18 6:00,16,67.23186,5,0
10/19/18 6:10,15,73.4729843,5,0
10/19/18 6:20,16,72.15717,5,0
10/19/18 6:30,18,107.987282,5,0
10/19/18 6:40,21,106.677071,5,0
10/19/18 6:50,24,101.764793,5,0
10/19/18 7:00,22,152.977524,5,0
10/19/18 7:10,23,154.452225,5,0
10/19/18 7:20,36,144.029068,5,0
10/19/18 7:30,50,141.555573,5,1
10/19/18 7:40,68,208.135437,5,1
10/19/18 7:50,70,220.769135,5,1
10/19/18 8:00,72,214.264023,5,1
10/19/18 8:10,91,207.150116,5,1
10/19/18 8:20,98,199.541611,5,1
10/19/18 8:30,91,211.87619,5,1
10/19/18 8:40,130,237.166275,5,1
10/19/18 8:50,206,200.145279,5,1
10/19/18 9:00,292,206.95549,5,1
10/19/18 9:10,289,238.829849,5,1
10/19/18 9:20,226,214.5396,5,1
10/19/18 9:30,209,214.368,5,1
10/19/18 9:40,237,201.163544,5,1
10/19/18 9:50,311,210.80484,5,1
10/19/18 10:00,429,226.004822,5,1
10/19/18 10:10,439,238.5717,5,1
10/19/18 10:20,383,269.387543,5,1
10/19/18 10:30,407,221.401779,5,1
10/19/18 10:40,482,210.583466,5,1
10/19/18 10:50,543,219.938629,5,1
10/19/18 11:00,552,233.637787,5,1
10/19/18 11:10,529,222.599136,5,1
10/19/18 11:20,458,217.2862,5,1
10/19/18 11:30,409,216.935272,5,1
10/19/18 11:40,419,229.7326,5,1
10/19/18 11:50,434,223.441742,5,1
10/19/18 12:00,471,224.720947,5,1
10/19/18 12:10,460,225.264282,5,1
10/19/18 12:20,442,228.635513,5,1
10/19/18 12:30,498,239.194366,5,1
10/19/18 12:40,520,216.635529,5,1
10/19/18 12:50,567,234.512466,5,1
10/19/18 13:00,517,216.563751,5,1
10/19/18 13:10,496,222.017075,5,1
10/19/18 13:20,515,211.335083,5,1
10/19/18 13:30,434,225.789215,5,1
10/19/18 13:40,442,252.057556,5,1
10/19/18 13:50,482,219.765091,5,1
10/19/18 14:00,432,220.387238,5,1
10/19/18 14:10,476,220.769974,5,1
10/19/18 14:20,509,251.752777,5,1
10/19/18 14:30,460,268.804535,5,1
10/19/18 14:40,420,239.207626,5,1
10/19/18 14:50,450,226.014236,5,1
10/19/18 15:00,522,214.842834,5,1
10/19/18 15:10,591,227.66893,5,1
10/19/18 15:20,542,223.297653,5,1
10/19/18 15:30,440,274.913116,5,1
10/19/18 15:40,366,220.088181,5,1
10/19/18 15:50,351,212.800827,5,1
10/19/18 16:00,443,227.96257,5,1
10/19/18 16:10,571,206.5441,5,1
10/19/18 16:20,495,201.832886,5,1
10/19/18 16:30,410,206.40416,5,1
10/19/18 16:40,396,219.379364,5,1
10/19/18 16:50,359,222.180176,5,1
10/19/18 17:00,369,220.606842,5,1
10/19/18 17:10,422,192.206161,5,1
10/19/18 17:20,364,207.675476,5,1
10/19/18 17:30,361,217.013229,5,1
10/19/18 17:40,339,195.36821,5,1
10/19/18 17:50,286,188.552216,5,1
10/19/18 18:00,273,202.99147,5,1
10/19/18 18:10,283,195.187866,5,1
10/19/18 18:20,257,169.841278,5,1
10/19/18 18:30,209,165.451385,5,1
10/19/18 18:40,199,183.53772,5,1
10/19/18 18:50,198,164.0136,5,1
10/19/18 19:00,206,165.826477,5,1
10/19/18 19:10,211,172.924255,5,1
10/19/18 19:20,189,167.908951,5,1
10/19/18 19:30,169,173.1454,5,1
10/19/18 19:40,163,163.115158,5,1
10/19/18 19:50,174,167.0387,5,1
10/19/18 20:00,146,158.928635,5,1
10/19/18 20:10,112,161.358414,5,1
10/19/18 20:20,105,160.777283,5,1
10/19/18 20:30,96,158.986145,5,1
10/19/18 20:40,85,153.594131,5,1
10/19/18 20:50,79,153.373764,5,1
10/19/18 21:00,79,147.106888,5,1
10/19/18 21:10,85,150.738953,5,1
10/19/18 21:20,106,153.739822,5,1
10/19/18 21:30,100,153.528229,5,1
10/19/18 21:40,80,160.511612,5,1
10/19/18 21:50,76,150.237991,5,1
10/19/18 22:00,60,150.227066,5,1
10/19/18 22:10,52,152.577332,5,1
10/19/18 22:20,49,133.168884,5,1
10/19/18 22:30,40,151.123108,5,1
10/19/18 22:40,35,152.679962,5,1
10/19/18 22:50,35,153.667282,5,1
10/19/18 23:00,33,148.9683,5,1
10/19/18 23:10,30,131.895248,5,1
10/19/18 23:20,27,133.747559,5,1
10/19/18 23:30,23,139.54599,5,1
10/19/18 23:40,25,146.447525,5,1
10/19/18 23:50,25,133.168289,5,1
10/20/18 0:00,26,78.83559,6,1
10/20/18 0:10,26,79.97475,6,1
10/20/18 0:20,20,75.87651,6,1
10/20/18 0:30,16,105.541069,6,0
10/20/18 0:40,16,104.502289,6,0
10/20/18 0:50,18,94.8020248,6,0
10/20/18 1:00,19,95.22486,6,0
10/20/18 1:10,19,99.92645,6,0
10/20/18 1:20,17,95.6400452,6,0
10/20/18 1:30,18,92.97112,6,0
10/20/18 1:40,18,90.9840851,6,0
10/20/18 1:50,18,94.76299,6,0
10/20/18 2:00,17,96.484,6,0
10/20/18 2:10,15,101.639778,6,0
10/20/18 2:20,14,89.12371,6,0
10/20/18 2:30,15,71.2375946,6,0
10/20/18 2:40,16,100.838715,6,0
10/20/18 2:50,15,96.77458,6,0
10/20/18 3:00,15,97.63419,6,0
10/20/18 3:10,14,95.6663742,6,0
10/20/18 3:20,14,90.18242,6,0
10/20/18 3:30,15,82.66822,6,0
10/20/18 3:40,16,83.0433655,6,0
10/20/18 3:50,16,80.8603,6,0
10/20/18 4:00,15,76.72128,6,0
10/20/18 4:10,14,71.14188,6,0
10/20/18 4:20,16,77.37936,6,0
10/20/18 4:30,16,86.23138,6,0
10/20/18 4:40,16,79.45787,6,0
10/20/18 4:50,15,75.65821,6,0
